Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Years,Item_Type_New
9.0,0,0.038925251,14,34.919,2,0,1,476.047,25,0
12.6,2,0.041557653,6,124.5072,2,0,1,2450.144,25,1
8.26,0,0.060237465,7,115.9834,2,0,0,345.5502,37,0
14.35,2,0.091098018,5,233.5984,2,1,1,1853.5872,20,1
13.6,0,0.117874024,13,193.6136,2,1,1,4471.5128,20,1
13.85,0,0.030795085,14,143.3154,2,0,1,1985.4156,25,0
16.1,2,0.063689583,4,181.9318,2,1,1,5954.2494,15,1
18.25,2,0.184041545,4,110.157,1,2,2,1867.569,13,1
12.15,2,0.13283066,6,190.6872,2,1,1,2269.0464,15,1
15.35,0,0.020441939,14,216.4508,2,1,1,5426.27,15,0
12.15,0,0.037712875,10,64.4826,1,2,3,2518.7214,37,1
15.35,0,0.013840784,5,65.2168,2,1,1,958.752,20,1
18.25,0,0.060198496,15,162.9526,0,2,1,1151.1682,35,1
11.8,1,0.008559557,8,117.2492,2,1,1,2432.8332,18,2
9.27,0,0.061883353,4,147.905,1,0,1,1647.855,23,1
15.1,0,0.052085615,10,242.8512,1,2,3,5816.4288,37,1
12.8,2,0.039385992,10,224.8404,2,2,0,1575.2828,24,1
15.0,0,0.064241345,7,45.206,1,0,1,792.302,23,0
12.5,1,0.006759519,9,42.8112,0,2,1,639.168,35,2
17.35,1,0.167243769,9,176.2712,0,2,1,2988.1104,35,2
7.975,0,0.01469075,0,84.725,1,2,2,1747.725,13,1
10.5,2,0.013551445,13,142.0154,1,2,2,2410.8618,13,1
6.59,0,0.105085956,6,82.3908,1,2,3,3691.1952,37,1
14.35,1,0.017038777,8,112.5228,2,0,1,1989.4104,25,2
12.35,2,0.038718195,6,110.657,2,1,1,2087.283,15,1
10.195,2,0.075291577,6,119.1808,2,2,0,351.5424,24,1
18.5,2,0.060348256625,5,148.7418,2,1,1,2501.4106,20,1
11.5,0,0.0369235152,13,119.5124,1,2,2,829.5868,13,1
12.5,2,0.082085787,6,92.2488,1,2,2,1358.232,13,1
15.35,0,0.095931002,14,198.5768,1,2,3,6897.688,37,0
10.695,2,0.011448629,13,72.9038,2,1,1,1034.6532,20,1
14.15,1,0.00879232,9,195.011,2,1,1,1964.11,18,2
17.6,0,0.049167388,13,114.9176,2,1,1,1946.7992,20,1
12.15,1,0.079046992,8,39.8506,1,2,3,1480.0734,37,2
6.215,2,0.049580407,0,227.4062,0,2,1,5191.2426,35,1
18.1,0,0.022399592,6,96.0094,2,0,1,1808.9786,25,1
11.65,0,0.033926852,12,111.586,2,1,1,3395.58,20,1
7.42,2,0.021617397,12,185.0582,2,1,1,5201.2296,20,1
20.0,1,0.0814536,11,36.819,1,0,1,768.999,23,2
17.75,0,0.07607772,0,112.4544,1,0,1,2348.9424,23,1
14.0,2,0.135775701,5,54.564,2,0,1,1597.92,25,1
15.35,2,0.0905520846,6,193.0504,1,0,1,2492.7552,23,1
6.13,0,0.076891526,4,61.5536,2,1,1,796.2968,20,0
9.695,2,0.128543405,0,226.5404,2,1,1,4500.808,20,1
20.25,2,0.014793357,4,191.5162,2,0,1,3078.6592,25,1
11.3,2,0.066406853,5,259.7962,1,2,3,5697.9164,37,1
15.85,2,0.007140468,13,40.848,0,2,1,679.116,35,1
19.85,2,0.020858779,13,62.8194,0,2,1,928.791,35,1
4.61,0,0.123346085,7,172.5396,2,1,1,3663.2316,15,0
7.365,0,0.159937597,13,93.912,2,1,1,1304.968,18,1
7.81,0,0.067128641,14,242.8486,1,2,3,3420.8804,37,0
18.85,0,0.042736348,3,255.933,2,1,1,3844.995,20,1
9.035,2,0.172629683,10,148.4708,1,2,3,3761.77,37,1
11.3,0,0.007278512,10,196.7426,2,1,1,2768.3964,18,1
7.405,0,0.11951804825000001,4,205.7296,2,1,1,4570.0512,15,1
15.7,2,0.03079807,13,252.9724,2,1,1,3020.0688,15,1
7.72,0,0.12152072,6,118.244,2,0,1,958.752,25,1
6.65,0,0.053591345,3,149.7734,2,1,1,2375.5744,15,1
10.6,1,0.035163639,8,84.4224,0,2,1,852.224,35,2
13.0,1,0.061470858,9,48.6034,2,0,0,145.8102,37,2
15.85,0,0.043226398,15,37.5164,2,1,1,270.3148,18,1
12.15,0,0.062640143,15,36.6532,2,1,1,251.6724,15,1
11.35,2,0.06358394,4,89.4856,2,1,1,1142.5128,15,1
20.1,1,0.077389797,8,60.8536,0,2,1,1347.5792,35,2
15.7,2,0.00878535,10,204.998,2,1,1,5366.348,15,1
15.0,2,0.136592891,10,238.0248,2,0,0,711.0744,37,1
16.7,2,0.054937907,15,64.2168,2,1,1,1661.8368,15,1
6.115,2,0.007084185,14,191.153,2,1,1,3415.554,15,0
20.7,1,0.027052013,9,73.9354,2,1,1,1655.1788,15,2
9.8,2,0.072863893,13,118.6098,2,1,1,843.5686,18,1
16.85,0,0.244102315,13,148.076,2,0,0,146.476,37,1
20.35,0,0.141789197,13,121.9072,2,1,1,1347.5792,18,1
6.71,0,0.035414528,1,218.2166,1,2,3,3701.1822,37,1
6.85,0,0.022864238,5,260.0594,0,2,1,6018.1662,35,1
20.35,0,0.054011943,13,116.5466,0,2,1,1885.5456,35,1
9.195,2,0.117462619,13,158.9578,2,1,1,2246.4092,18,1
9.695,1,0.11411658,8,158.8604,1,0,1,4436.8912,23,2
8.895,0,0.046124444,5,206.7954,2,0,0,833.5816,37,1
11.65,2,0.075849167,13,85.1908,2,0,1,2181.1608,25,1
6.035,2,0.065729039,0,188.324,0,2,1,1491.392,35,1
18.2,1,0.097865088,9,221.8456,2,2,0,884.1824,24,2
15.2,1,0.058827583,9,110.4912,2,0,0,436.7648,37,2
7.63,0,0.061313057,14,93.3436,1,2,2,1323.6104,13,0
6.385,2,0.123961415,13,33.2874,2,1,1,141.1496,20,1
9.6,2,0.014270394,13,187.3872,1,2,2,2647.2208,13,1
20.5,0,0.060847634,5,75.0696,2,2,0,149.1392,24,1
16.1,0,0.0329433155,6,253.0356,1,2,3,11445.102,37,1
18.35,1,0.014103354,9,225.4746,2,1,1,1346.2476,15,2
19.6,0,0.033901442,14,56.2614,2,0,1,773.6596,25,0
14.15,2,0.024454052,6,197.211,2,1,1,3731.809,20,1
5.325,2,0.11250280700000001,4,55.9298,2,0,0,107.8596,37,1
14.5,2,0.096730427,13,159.0262,1,2,3,5887.6694,37,1
17.6,0,0.097198194,4,89.8856,2,1,1,351.5424,18,0
19.0,2,0.066005186,6,188.4214,2,1,1,2826.321,15,1
8.42,2,0.030890618,3,228.7352,1,0,1,5954.9152,23,1
9.3,0,0.028498354,0,195.8136,0,2,1,2332.9632,35,1
19.75,0,0.033883448,13,213.2902,2,1,1,4247.804,18,1
6.78,0,0.066565644,6,185.324,0,2,1,3914.904,35,1
15.199999999999998,1,0.169943195,8,116.2492,2,0,0,115.8492,37,2
17.25,0,0.05634416333333333,14,263.591,2,1,1,788.973,20,0
15.3,2,0.084765192,3,215.0218,2,0,1,1923.4962,25,1
15.7,2,0.027617046,3,168.279,2,0,1,4074.696,25,1
17.85,0,0.052166995,13,121.7072,2,1,1,2817.6656,18,1
12.8,2,0.0397618095,4,184.2608,1,2,3,6064.1064,37,1
15.3,1,0.038460297,9,104.0332,2,2,0,205.0664,24,2
16.25,0,0.025789175,6,166.9474,2,1,1,2863.6058,20,1
15.0,2,0.161301097,3,185.1266,0,2,1,2213.1192,35,1
13.85,0,0.034640466,7,116.1492,2,1,1,1274.3412,20,0
17.6,0,0.0923830534,4,89.1856,1,2,3,2109.2544,37,0
13.8,2,0.064307102,6,77.3012,1,0,1,1593.9252,23,1
7.475,1,0.076036381,9,153.9656,1,2,2,2625.9152,13,2
18.7,2,0.071091591,5,228.601,2,1,1,4823.721,15,1
12.5,0,0.187841082,3,119.244,2,2,0,119.844,24,1
15.85,0,0.043234574,15,38.3164,2,0,1,540.6296,25,1
19.35,0,0.026055106,6,169.5474,1,2,3,4211.185,37,1
20.75,0,0.109153001,13,161.3578,1,2,2,4492.8184,13,1
5.82,1,0.08062523,9,168.379,2,1,1,1188.453,18,2
5.785,2,0.0901292,6,89.8856,2,2,0,175.7712,24,1
13.1,2,0.098938169,5,195.7768,1,0,1,4138.6128,23,1
10.1,2,0.05115642214285714,6,225.1088,0,2,1,3579.3408,35,1
16.75,1,0.032580547,8,192.1162,2,1,1,3848.324,18,2
10.8,0,0.097937252,10,98.9042,1,2,3,4960.21,37,1
17.1,2,0.07096464866666667,6,208.5638,1,0,1,5383.6588,23,1
7.42,0,0.020391845,13,248.9092,2,0,1,2241.0828,25,1
7.51,0,0.103813029,13,113.7544,2,0,1,671.1264,25,1
11.6,0,0.031069203,3,179.6686,2,0,0,177.7686,37,1
9.6,0,0.062294473,13,242.417,2,0,0,486.034,37,1
19.2,2,0.022914478,6,181.195,2,1,1,2380.235,18,1
18.6,0,0.152058281,2,99.9358,2,0,1,201.0716,25,1
7.105,1,0.044991294,9,59.2562,1,2,2,651.8182,13,2
4.92,0,0.046214971,0,199.8084,2,1,1,3968.168,15,1
11.0,2,0.13312044,3,221.5798,2,1,1,4187.2162,18,1
7.68,1,0.255348289,8,84.4224,2,2,0,170.4448,24,2
13.15,0,0.036879539,5,181.3976,2,1,1,3078.6592,15,1
7.52,2,0.044202545,0,182.995,1,2,2,4394.28,13,1
8.895,2,0.137858955,5,162.1236,1,0,1,2577.9776,23,1
4.805,2,0.037668051,4,126.7704,0,2,1,2628.5784,35,1
17.1,0,0.224837308,6,112.7886,2,0,0,222.3772,37,1
7.785,0,0.089069748,6,62.751,1,2,2,1707.777,13,1
8.975,2,0.053027398,3,86.0224,2,1,1,1278.336,15,1
6.235,1,0.118099673,9,262.891,1,2,3,5522.811,37,2
9.3,0,0.0699477698888889,5,182.9292,2,1,1,4013.4424,15,1
10.895,0,0.137023446,4,263.7568,1,0,1,7646.0472,23,1
15.0,2,0.026950104,0,220.9456,1,2,2,1768.3648,13,1
12.15,1,0.15375070485714287,8,224.4404,1,2,2,5626.01,13,2
16.7,2,0.119362812,6,180.3976,0,2,1,3078.6592,35,1
15.1,2,0.067350054,13,257.3304,1,2,2,3874.956,13,1
8.02,1,0.0182567855,9,157.7972,0,2,1,1713.7692,35,2
19.35,2,0.049712775,6,78.2644,1,0,1,1492.7236,23,1
20.7,2,0.122208091,5,119.7466,2,1,1,4006.7844,15,1
16.85,0,0.138742518,13,147.476,1,2,3,3368.948,37,1
4.59,0,0.070780558,14,114.586,2,0,1,1245.046,25,0
18.1,0,0.037492325,6,95.5094,2,2,0,95.2094,24,1
12.85,1,0.053527105,8,185.1608,1,0,1,2388.8904,23,2
16.75,1,0.076164013,8,34.0532,2,1,1,575.2512,15,2
14.85,2,0.009995002,13,154.463,2,1,1,3755.112,15,1
8.235,0,0.08259502,0,149.1076,2,1,1,1182.4608,20,1
6.425,0,0.063122753,2,131.3626,0,2,1,262.3252,35,1
6.59,0,0.105597316,6,83.4908,2,0,1,1342.2528,25,1
12.6,2,0.021863506,6,247.0092,1,2,3,5478.2024,37,1
12.6,1,0.063800266,8,123.0414,1,2,3,4629.9732,37,2
6.36,1,0.006012413,9,163.0526,2,1,1,1644.526,15,2
17.35,2,0.063207198,0,89.383,2,1,1,1258.362,15,1
8.6,1,0.069809115,9,90.5146,2,1,1,729.7168,15,2
17.7,0,0.011660463,5,96.541,1,2,2,2220.443,13,1
7.6,2,0.142410775,15,171.9448,2,0,1,3749.7856,25,1
19.6,0,0.024226902,4,48.7718,2,0,1,236.359,25,0
13.0,1,0.082440705,9,61.3194,1,2,3,2043.3402,37,2
9.3,0,0.066918731,5,184.2292,2,1,1,1641.8628,20,1
20.2,1,0.074390007,9,91.4462,2,1,1,1943.4702,20,2
11.35,2,0.005530516,6,171.179,2,0,1,4923.591,25,1
16.5,0,0.028579565,13,90.3146,2,1,1,2554.0088,15,1
17.1,1,0.038705317,9,165.0842,0,2,1,2320.9788,35,2
4.88,2,0.12491202500000001,0,53.1298,2,1,1,808.947,18,1
10.195,0,0.108004532,13,148.7076,2,1,1,1330.2684,15,1
12.8,2,0.023626808,10,223.2404,1,2,2,2475.4444,13,1
12.1,0,0.070660449,6,180.4002,2,0,0,716.4008,37,1
8.05,2,0.078719835,6,258.5646,1,2,2,3091.9752,13,1
20.6,2,0.046208155,13,178.0344,1,2,2,1605.9096,13,1
6.32,0,0.012769753,10,39.9822,1,2,2,78.5644,13,1
5.465,2,0.048486801,0,131.2626,0,2,1,3410.2276,35,1
18.25,0,0.132596101,5,226.2062,2,2,0,677.1186,24,1
14.5,2,0.128459481,0,102.0332,1,0,1,2050.664,23,1
15.7,1,0.161317495,9,57.5562,1,2,2,829.5868,13,2
9.6,1,0.011211251,9,166.9184,2,2,0,660.4736,24,2
20.7,2,0.114294512,4,94.9436,1,0,1,1229.0668,23,1
6.055,0,0.031103357,6,159.9578,2,0,1,2727.7826,25,1
5.655,0,0.085274988,6,165.05,2,0,1,2330.3,25,1
6.78,0,0.066892471,6,186.424,1,2,2,1304.968,13,1
15.6,0,0.078764059,4,241.3854,2,0,0,483.3708,37,1
6.865,2,0.036042939,5,244.4486,2,1,1,4153.9262,15,1
6.61,2,0.04855968,13,188.4898,2,2,0,187.0898,24,1
20.6,0,0.082602127,0,120.9756,1,2,3,3877.6192,37,1
12.6,1,0.064240743,8,121.9414,2,1,1,1462.0968,20,2
6.055,0,0.031230059,6,160.3578,1,2,2,1765.0358,13,1
20.2,1,0.100114941,9,188.3898,2,1,1,3554.7062,20,2
19.6,2,0.22417463,13,168.8816,2,0,0,167.7816,37,1
14.15,0,0.035943717,14,40.5138,2,0,1,446.7518,25,0
16.5,2,0.06619442,2,184.4292,0,2,1,3101.2964,35,1
13.3,2,0.071439051,6,61.0536,2,1,1,1898.8616,18,1
9.195,0,0.108059141,13,181.7634,1,0,1,6179.9556,23,1
8.895,0,0.026216144,5,207.5954,1,2,3,6668.6528,37,1
9.0,0,0.085938463,13,168.6816,2,1,1,1342.2528,18,1
15.7,2,0.008734284,10,207.898,2,1,1,3095.97,18,1
18.1,1,0.049016517,9,128.7336,1,0,1,2173.1712,23,2
10.395,0,0.111554381,13,59.822,1,2,3,1677.816,37,1
15.7,2,0.030672457,13,253.1724,1,0,1,5285.1204,23,1
9.195,2,0.077995641,10,107.1596,0,2,1,2804.3496,35,1
7.3,0,0.085715273,5,146.6076,1,2,3,1773.6912,37,1
13.85,2,0.056432784,2,234.93,2,1,1,4660.6,20,1
20.2,1,0.066200667,9,61.451,1,2,2,126.502,13,2
5.365,2,0.245542627,12,172.2764,2,0,0,171.7764,37,1
13.65,2,0.0127517,13,55.5588,2,0,1,1603.2464,25,1
15.0,2,0.077949334,10,238.7248,0,2,1,2133.2232,35,1
10.695,1,0.064022881,9,36.0848,1,2,2,372.848,13,2
18.25,2,0.182407266,4,109.157,1,2,3,1867.569,37,1
14.0,2,0.136328794,5,54.864,1,2,2,319.584,13,1
6.655,0,0.016958832,6,210.0586,2,0,1,4221.172,25,1
16.5,2,0.068125756,3,101.199,2,0,1,1031.99,25,1
9.6,2,0.02734361,13,257.8304,2,0,1,1808.3128,25,1
6.55,2,0.034658144,1,155.8288,1,0,1,1099.9016,23,1
16.25,0,0.05205881716666667,3,89.8804,2,1,1,1102.5648,15,1
15.25,2,0.065841719,13,179.866,0,2,1,2696.49,35,1
9.695,2,0.029158763,3,174.537,2,1,1,1235.059,18,1
20.5,0,0.063649582,5,74.7696,2,0,0,74.5696,37,1
16.0,0,0.05706009,4,225.0404,2,0,1,4950.8888,25,1
15.85,0,0.11566015,1,218.3166,2,2,0,435.4332,24,1
12.8,0,0.075691713,6,98.241,1,2,3,2220.443,37,1
18.85,1,0.167844438,9,193.9136,1,0,1,3110.6176,23,2
6.215,2,0.049722335,0,224.5062,2,1,1,4514.124,20,1
18.85,0,0.14095631,3,167.7132,1,2,3,3889.6036,37,1
11.8,1,0.058827557,8,80.8618,1,0,1,1288.9888,23,2
7.325,0,0.093765794,6,90.3146,1,2,2,1733.0774,13,1
10.5,0,0.048092816,7,159.2946,1,0,1,1893.5352,23,0
15.7,2,0.018968743,6,61.9536,2,1,1,1225.072,20,1
20.75,0,0.024032484,6,124.973,1,2,3,2463.46,37,1
13.0,2,0.070444232,13,63.4484,2,1,1,1043.9744,20,1
13.5,2,0.125469442,13,264.491,1,0,1,6574.775,23,1
6.865,0,0.01405025,14,128.9652,1,2,2,1679.1476,13,0
7.785,0,0.139436695,4,103.0306,0,2,1,2404.2038,35,1
17.7,2,0.016593506,6,46.9034,2,1,1,972.068,18,1
20.2,1,0.124261614,9,93.6462,2,2,0,277.6386,24,2
7.855,0,0.011261165,3,189.5188,2,0,1,1904.188,25,1
6.36,0,0.120520818,6,45.906,2,1,1,419.454,18,1
17.0,2,0.015965308,13,229.4352,2,0,1,4809.7392,25,1
5.78,0,0.096386227,1,163.5552,2,0,1,1787.0072,25,1
11.5,0,0.073029341,6,187.953,2,1,1,2656.542,20,1
13.6,2,0.043443753,6,158.1946,1,2,3,6942.9624,37,1
18.2,0,0.049520593,6,147.3734,1,2,2,2375.5744,13,1
18.25,0,0.079152918,5,223.8062,0,2,1,4288.4178,35,1
12.6,0,0.048741487,1,60.4194,0,2,1,990.7104,35,1
8.575,2,0.071958197,4,195.3794,1,0,1,3511.4292,23,1
18.2,0,0.162147349,6,37.719,1,2,2,549.285,13,1
8.115,2,0.05382735,3,155.2972,2,2,0,311.5944,24,1
12.65,0,0.069565759,10,52.4324,2,1,1,571.2564,20,1
17.6,0,0.056019324,5,40.0454,1,2,3,419.454,37,1
8.775,0,0.109911272,4,41.9428,2,0,1,1537.998,25,0
5.94,2,0.029366813,1,187.7556,2,1,1,3755.112,18,1
18.85,0,0.055347985,0,131.5284,2,1,1,1581.9408,18,1
9.8,2,0.1317110638,0,49.2008,0,2,1,657.8104,35,1
12.65,2,0.156926608,6,238.3538,2,1,1,5528.1374,15,1
20.7,1,0.039405676,9,149.8366,1,2,2,2267.049,13,2
14.65,0,0.170176516,7,55.2614,0,2,1,718.3982,35,0
6.695,0,0.033777629,5,222.8456,1,2,3,7073.4592,37,1
15.85,0,0.057546914,13,55.8956,1,2,2,491.3604,13,1
17.25,2,0.160095901,6,61.5194,2,1,1,1052.6298,15,1
16.0,2,0.099832728,5,87.4856,2,1,1,263.6568,15,1
6.32,0,0.012717946,10,40.2822,2,0,1,628.5152,25,1
6.525,1,0.090278634,9,86.7882,2,1,1,1975.4286,18,2
6.695,0,0.05058089666666667,15,191.882,0,2,1,3861.64,35,1
14.85,2,0.009958941,13,157.963,2,1,1,2816.334,20,1
17.1,0,0.032678839,5,150.7392,1,0,1,3131.9232,23,1
10.3,2,0.0204071985,6,115.0176,0,2,1,4122.6336,35,1
19.7,0,0.077849003,0,179.166,0,2,1,3056.022,35,1
10.695,2,0.011443222,13,73.5038,1,0,1,1478.076,23,1
7.285,1,0.031214809,9,177.1054,2,1,1,2626.581,20,2
17.7,1,0.051146565,9,127.3678,1,2,2,3306.3628,13,2
18.25,0,0.015302653,13,198.0084,1,0,1,793.6336,23,1
5.175,2,0.04937018,13,106.7622,2,2,0,211.7244,24,1
5.635,0,0.0950078795,0,148.705,1,0,1,1198.44,23,1
6.035,0,0.236433601,13,155.5998,2,2,0,153.7998,24,1
14.8,0,0.081372267,10,191.4846,1,2,2,3057.3536,13,1
18.25,2,0.18329488,4,111.657,2,0,1,1537.998,25,1
16.1,2,0.06358934,4,179.4318,1,2,2,360.8636,13,1
16.75,0,0.060792265,4,170.4106,1,2,2,513.3318,13,1
17.7,2,0.12537952462500002,15,184.3924,2,0,1,4257.1252,25,1
8.88,1,0.098775709,9,208.927,1,0,1,7130.718,23,2
18.2,0,0.270300331,6,38.319,2,2,0,109.857,24,1
11.15,0,0.119852889,4,44.9744,0,2,1,498.0184,35,1
20.0,0,0.034563936,0,45.3086,2,1,1,490.6946,15,1
7.935,1,0.031710329,9,263.091,0,2,1,5522.811,35,2
20.1,0,0.074778547,4,110.7228,2,1,1,1657.842,20,1
13.65,2,0.013035609,6,114.7834,2,1,1,3455.502,18,1
6.635,2,0.046277956,5,36.7506,1,2,2,75.9012,13,1
18.25,0,0.0793795,5,226.1062,2,1,1,6771.186,20,1
11.15,1,0.073783159,11,66.0142,2,1,1,988.713,15,2
19.5,1,0.01572192,9,185.6608,2,1,1,918.804,18,2
6.48,0,0.033952603,13,148.2076,1,0,1,3399.5748,23,1
11.15,2,0.105220024,0,102.7648,0,2,1,1142.5128,35,1
5.985,0,0.095715608,5,125.8678,0,2,1,3560.6984,35,1
7.27,1,0.046822808,8,99.3384,2,1,1,2759.0752,15,2
6.78,2,0.067891602,6,227.5694,1,0,1,3653.9104,23,1
9.195,2,0.04731256,5,50.7666,1,2,2,512.666,13,1
19.5,2,0.077108099,14,232.8958,0,2,1,5608.6992,35,0
6.59,0,0.106027474,6,83.9908,1,2,2,1426.1436,13,1
7.51,0,0.01742908,6,229.601,2,0,1,6201.927,25,1
13.0,1,0.073229342,9,254.1014,2,0,0,255.0014,37,2
15.25,0,0.157257637,5,215.0192,2,0,0,1078.596,37,1
8.935,0,0.039988162,5,55.7298,1,2,3,1024.6662,37,1
12.5,0,0.081119484,10,220.0798,2,1,1,1322.2788,18,1
17.0,1,0.052421981,8,123.773,1,2,2,1231.73,13,2
7.93,1,0.070791391,8,46.4086,1,2,3,2007.387,37,2
12.65,0,0.069817659,10,53.5324,2,1,1,830.9184,15,1
12.5,2,0.109971578,6,82.7592,2,1,1,577.9144,18,1
18.7,2,0.091950972,10,184.2292,1,2,2,1277.0044,13,1
11.0,2,0.133145617,3,218.4798,2,0,1,2203.798,25,1
16.7,1,0.046609281,9,248.6776,2,0,0,495.3552,37,2
7.35,0,0.028652919,6,40.5454,2,1,1,545.2902,20,1
10.895,0,0.136696892,4,264.5568,0,2,1,5536.7928,35,1
17.2,2,0.012002075,3,165.3184,0,2,1,990.7104,35,1
15.5,2,0.025513973,0,83.7934,2,1,1,1474.0812,15,1
7.905,0,0.064194304,7,229.4694,2,1,1,2055.3246,20,0
9.8,0,0.013920032,14,45.006,2,1,1,792.302,15,0
11.6,2,0.079251097,5,79.2276,1,2,2,649.8208,13,1
15.85,2,0.121043709,0,59.422,1,2,3,1078.596,37,1
12.6,0,0.048545853,1,60.1194,1,2,3,1114.5492,37,1
5.825,1,0.091467933,9,159.7894,2,1,1,1294.3152,18,2
16.35,0,0.050039377399999994,6,196.3426,1,2,2,1384.1982,13,1
14.7,0,0.020916223,7,141.8128,2,1,1,1869.5664,18,0
11.6,0,0.031956177,14,141.9154,2,1,1,992.7078,18,0
16.75,0,0.104768536,13,155.163,0,2,1,2972.797,35,1
12.5,0,0.020680499,1,197.2742,0,2,1,2587.9646,35,1
12.6,2,0.123727659,4,253.0356,2,2,0,254.3356,24,1
12.35,1,0.163805509,9,117.6124,0,2,1,3910.9092,35,2
13.35,0,0.065082452,0,93.0804,2,1,1,2113.2492,20,1
6.63,2,0.182128363,0,165.65,2,0,0,665.8,37,1
20.25,2,0.01871404,6,223.4772,1,2,3,7116.0704,37,1
18.85,0,0.159096908,7,129.3336,2,0,0,127.8336,37,0
6.63,2,0.103935018,0,166.85,0,2,1,5326.4,35,1
6.61,2,0.029129907,13,188.4898,1,2,2,4677.245,13,1
19.6,2,0.128011859,13,166.8816,2,1,1,1845.5976,18,1
13.6,2,0.119850541,4,234.53,2,1,1,6524.84,15,1
9.5,0,0.073985248,13,252.5724,1,2,3,3271.7412,37,1
19.25,2,0.027233781,10,197.511,2,1,1,982.055,15,1
5.73,0,0.079440262,14,86.7882,2,0,0,85.8882,37,0
20.0,2,0.060022526,0,168.7132,2,1,1,6426.3016,20,1
15.2,0,0.02110482,3,217.0824,1,2,3,6769.8544,37,1
20.75,0,0.181958524,13,161.0578,2,2,0,481.3734,24,1
7.235,0,0.058222587,13,114.8834,1,0,1,3340.3186,23,1
13.5,1,0.054723717,8,36.6874,1,2,3,1058.622,37,2
6.78,0,0.066724663,6,187.724,1,0,1,1491.392,23,1
7.3,0,0.144167934,5,146.3076,2,2,0,886.8456,24,1
12.3,1,0.052458358,9,188.753,0,2,1,3795.06,35,2
16.85,0,0.139985583,13,145.276,1,2,2,2490.092,13,1
14.65,2,0.099286298,13,49.8666,1,0,1,563.9326,23,1
15.6,0,0.037680711,13,123.7704,2,1,1,3129.26,18,1
17.35,1,0.168064909,9,176.2712,1,2,2,1230.3984,13,2
16.0,0,0.090111173,4,141.3154,1,0,1,3261.7542,23,1
17.0,0,0.136286138,6,170.9106,1,2,2,1197.7742,13,1
11.5,2,0.125857678,5,100.5358,2,1,1,2111.2518,20,1
5.695,2,0.067700925,1,256.5988,2,0,1,2055.9904,25,1
15.2,0,0.112896669,14,36.0848,2,0,1,1193.1136,25,0
9.1,0,0.173973652,0,126.5362,0,2,1,1761.7068,35,1
16.85,0,0.146825834,13,146.076,2,1,1,2636.568,15,1
11.15,1,0.073516952,11,65.9142,2,1,1,790.9704,20,2
17.0,0,0.119285634,5,247.4434,0,2,1,2980.1208,35,1
7.47,2,0.153011599,5,215.2218,2,1,1,3419.5488,15,1
20.7,0,0.04875891,6,37.3506,2,0,1,834.9132,25,1
15.6,2,0.105276162,13,173.2764,2,1,1,3779.0808,18,1
17.7,2,0.122123201,10,100.7674,2,1,1,814.9392,20,1
13.0,1,0.082970667,9,60.0194,1,0,1,1114.5492,23,2
14.0,2,0.029782937,4,146.3786,2,1,1,866.8716,20,1
18.85,2,0.067953506,4,119.044,2,0,1,2396.88,25,1
15.7,0,0.03722507,14,182.4634,2,1,1,1999.3974,18,0
15.85,1,0.020487625,9,44.0112,2,0,1,468.7232,25,2
6.175,2,0.179077475,10,94.3752,2,0,1,1342.2528,25,1
15.2,0,0.037131628,3,216.4824,2,0,0,218.3824,37,1
16.0,2,0.017547958,10,48.3718,2,1,1,614.5334,18,1
13.15,1,0.093191195,9,158.1604,2,1,1,1426.1436,15,2
16.5,2,0.079875237,6,102.7332,2,1,1,1537.998,20,1
14.65,1,0.01125332,11,57.0614,2,1,1,939.4438,15,2
13.5,2,0.125170423,13,261.491,0,2,1,3418.883,35,1
10.1,0,0.032152004,3,50.6008,1,0,1,404.8064,23,1
11.85,2,0.056033565,0,51.4666,2,1,1,974.0654,15,1
9.285,2,0.021049215,13,161.0578,2,1,1,2406.867,20,1
12.8,2,0.023526504,10,223.5404,2,1,1,5626.01,18,1
6.235,1,0.020229757,9,260.8962,1,0,1,5956.9126,23,2
12.15,0,0.131445848,5,246.846,2,1,1,6404.996,20,1
19.6,1,0.083862625,8,44.077,2,0,0,216.385,37,2
12.35,2,0.18614827,0,78.2328,1,0,1,1158.492,23,1
9.195,2,0.204713036,6,101.0016,2,2,0,202.4032,24,1
16.2,0,0.036057562,6,260.3278,1,2,2,2342.9502,13,1
7.285,1,0.031327839,9,174.6054,2,1,1,2976.7918,15,2
7.05,2,0.055558509,1,224.7088,2,0,1,3131.9232,25,1
7.905,0,0.032961199000000004,5,109.9254,2,0,0,108.5254,37,1
14.5,2,0.063863551,1,262.3594,2,0,1,4448.2098,25,1
13.35,0,0.014086419333333334,4,75.7012,2,1,1,1442.1228,15,0
11.5,0,0.13521626516666665,6,128.4652,1,0,1,2841.6344,23,1
12.1,0,0.016852909,7,180.666,1,0,1,2876.256,23,0
11.8,2,0.094037241,13,124.5704,1,2,2,1001.3632,13,1
7.05,0,0.085312137,13,107.4912,1,2,2,982.7208,13,1
19.85,0,0.053764023,12,195.7768,1,2,3,3547.3824,37,1
18.75,1,0.010365546,9,207.0954,2,0,1,3125.931,25,2
19.25,2,0.027135522,10,196.311,2,1,1,3142.576,20,1
16.2,0,0.059625487,3,100.57,0,2,1,1398.18,35,1
